model,optimal_p,payoff_ratio,answer
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,0
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,0
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,60,0.67,1
google/gemini-2.5-pro,1,100.0,1
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,1
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,1
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,1
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,1
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,1
google/gemini-2.5-pro,1,100.0,1
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,1
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,1
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,1
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,1
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,1,100.0,0
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,0
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,0
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,99,0.01,1
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,1
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,49,1.02,0
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,0
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,0
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,0
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
google/gemini-2.5-pro,51,0.98,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,0
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,60,0.67,1
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,1
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,1
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,1
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,1
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,1
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,1
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,1
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,1
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,1
moonshotai/kimi-k2-0905,1,100.0,1
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,1
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,1
moonshotai/kimi-k2-0905,1,100.0,1
moonshotai/kimi-k2-0905,1,100.0,0
