model,p,raw_text,status,flip_1,flip_2
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,75,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,95,2025-01-01 00:00:00,success,1,1
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
moonshotai/kimi-k2-0905,0,0 0,success,0,0
