model,p,answer,status
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,10,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,15,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,20,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
