model,optimal_p,affordable_payoff,answer
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,affordable
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,affordable
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,affordable
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,affordable
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,affordable
google/gemini-2.5-pro,50,10.0,affordable
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,affordable
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,affordable
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,affordable
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,affordable
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,affordable
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,affordable
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,affordable
google/gemini-2.5-pro,60,15.0,affordable
google/gemini-2.5-pro,60,15.0,affordable
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,affordable
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,affordable
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,affordable
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,affordable
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,affordable
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,affordable
google/gemini-2.5-pro,60,15.0,affordable
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,affordable
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,affordable
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,affordable
google/gemini-2.5-pro,60,15.0,affordable
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,affordable
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,affordable
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,affordable
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,affordable
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,60,15.0,luxury
google/gemini-2.5-pro,90,90.0,affordable
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,affordable
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,affordable
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,affordable
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,affordable
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,affordable
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,affordable
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,affordable
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,affordable
google/gemini-2.5-pro,90,90.0,affordable
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,affordable
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,affordable
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,affordable
google/gemini-2.5-pro,90,90.0,affordable
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,affordable
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,affordable
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
google/gemini-2.5-pro,90,90.0,luxury
openai/gpt-5,10,1.0,luxury
openai/gpt-5,10,1.0,affordable
openai/gpt-5,10,1.0,luxury
openai/gpt-5,10,1.0,luxury
openai/gpt-5,10,1.0,luxury
openai/gpt-5,10,1.0,luxury
openai/gpt-5,10,1.0,luxury
openai/gpt-5,10,1.0,luxury
openai/gpt-5,10,1.0,luxury
openai/gpt-5,10,1.0,luxury
openai/gpt-5,10,1.0,luxury
openai/gpt-5,10,1.0,luxury
openai/gpt-5,10,1.0,luxury
openai/gpt-5,10,1.0,luxury
openai/gpt-5,10,1.0,luxury
openai/gpt-5,10,1.0,affordable
openai/gpt-5,10,1.0,affordable
openai/gpt-5,10,1.0,luxury
openai/gpt-5,10,1.0,luxury
openai/gpt-5,10,1.0,luxury
openai/gpt-5,10,1.0,luxury
openai/gpt-5,10,1.0,luxury
openai/gpt-5,10,1.0,luxury
openai/gpt-5,10,1.0,luxury
openai/gpt-5,10,1.0,luxury
openai/gpt-5,10,1.0,luxury
openai/gpt-5,10,1.0,luxury
openai/gpt-5,10,1.0,luxury
openai/gpt-5,40,6.7,affordable
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,affordable
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,affordable
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,affordable
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,affordable
openai/gpt-5,40,6.7,affordable
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,affordable
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,affordable
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,luxury
openai/gpt-5,40,6.7,affordable
openai/gpt-5,40,6.7,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,affordable
openai/gpt-5,50,10.0,affordable
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,affordable
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,affordable
openai/gpt-5,50,10.0,affordable
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,affordable
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,affordable
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,affordable
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,affordable
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,affordable
openai/gpt-5,50,10.0,affordable
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,affordable
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,affordable
openai/gpt-5,50,10.0,affordable
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,affordable
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,affordable
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,50,10.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,affordable
openai/gpt-5,60,15.0,luxury
openai/gpt-5,60,15.0,luxury
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,luxury
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,affordable
openai/gpt-5,90,90.0,luxury
