model,optimal_p,b_count,answer
google/gemini-2.5-pro,50.0,1000,1
google/gemini-2.5-pro,50.0,1000,1
google/gemini-2.5-pro,50.0,1000,1
google/gemini-2.5-pro,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,1
anthropic/claude-4.5-sonnet,50.0,1000,0
anthropic/claude-4.5-sonnet,50.0,1000,0
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,0
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,0
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,0
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
openai/gpt-5,50.0,1000,1
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
google/gemini-2.5-pro,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
anthropic/claude-4.5-sonnet,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
openai/gpt-5,45.0,1222,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
google/gemini-2.5-pro,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
