code,model,p,v,v2,raw_text,answer, , .1, .2, .3, .4, .5, .6, .7, .8, .9, .10, .11, .12, .13, .14, .15, .16, .17
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A185,openai/gpt-5,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,sun,1.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,sun,1.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,sun,1.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,sun,1.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,sun,1.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,sun,1.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,,,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,,,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,sun,1.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,sun,1.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,sun,1.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,sun,1.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,sun,1.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,sun,1.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,sun,1.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,sun,1.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,sun,1.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,sun,1.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,sun,1.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,sun,1.0,,,,,,,,,,,,,,,,,,
A186,openai/gpt-5,50,moon,sun,sun,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,cat,1.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A187,openai/gpt-5,50,dog,cat,dog,0.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,37,1.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,37,1.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,37,1.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,37,1.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,37,1.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,37,1.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,37,1.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,37,1.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,50,0.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,37,1.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,50,0.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,50,0.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,50,0.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,37,1.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,50,0.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,37,1.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,50,0.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,37,1.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,37,1.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,37,1.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,50,0.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,50,0.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,37,1.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,50,0.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,37,1.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,37,1.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,37,1.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,37,1.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,50,0.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,50,0.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,50,0.0,,,,,,,,,,,,,,,,,,
A188,openai/gpt-5,50,50,37,37,1.0,,,,,,,,,,,,,,,,,,
